tool,record,length,actual,prediction,lifecycle,value,stat,stat_name
dvf,frag_2_NC_022756.1,3000,viral,viral,,0.9723368883132936,0.0104237480172218,p
dvf,frag_4_NC_019493.1,3000,viral,viral,,0.982613205909729,0.0089508271017448,p
dvf,frag_42_NC_049455.1,3000,viral,viral,,0.9721731543540956,0.0104426316187023,p
dvf,frag_11_NC_047777.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_29_NC_007022.1,3000,viral,viral,,0.9931997060775756,0.0067036785255683,p
dvf,frag_7_NC_027367.1,3000,viral,viral,,0.9999854564666748,0.0007931112621799,p
dvf,frag_29_NC_041844.1,3000,viral,viral,,0.5668785572052002,0.0460759876123574,p
dvf,frag_46_NC_042138.1,3000,viral,viral,,0.9797433614730836,0.0093284991313543,p
dvf,frag_3_NC_004003.1,3000,viral,viral,,0.9097866415977478,0.0170330085353878,p
dvf,frag_7_NC_003356.1,3000,viral,viral,,0.6468541026115417,0.0373895309313392,p
dvf,frag_1_NC_055294.1,3000,viral,viral,,0.9504647254943848,0.0135395422615001,p
dvf,frag_1_NC_049976.1,3000,viral,viral,,0.999946117401123,0.0011707832917894,p
dvf,frag_10_NC_023712.1,3000,viral,viral,,0.9999414682388306,0.0012463176977113,p
dvf,frag_26_NC_055894.1,3000,viral,viral,,0.999552607536316,0.0027758894176297,p
dvf,frag_2_NC_017084.1,3000,viral,non-viral,,0.4304745197296142,0.0888662285671123,p
dvf,frag_2_NC_043605.1,3000,viral,non-viral,,0.4791485071182251,0.0743069718256665,p
dvf,frag_6_NC_049454.1,3000,viral,viral,,0.9953683018684388,0.0059861016693103,p
dvf,frag_6_NC_049347.1,3000,viral,viral,,0.9999796152114868,0.0008497620666213,p
dvf,frag_3_NC_051605.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_2_NC_034264.1,3000,viral,viral,,0.6089896559715271,0.0412984364377974,p
dvf,frag_1_NC_045762.1,3000,viral,viral,,0.9674649238586426,0.0112546264823627,p
dvf,frag_4_NC_021538.1,3000,viral,viral,,0.9999704957008362,0.0010197144799456,p
dvf,frag_1_NC_028652.1,3000,viral,viral,,0.9944491386413574,0.006212704887076,p
dvf,frag_2_NC_011530.1,3000,viral,non-viral,,0.4522662162780761,0.0829367777022433,p
dvf,frag_2_NC_055129.1,3000,viral,non-viral,,0.4037109017372131,0.095343303874915,p
dvf,frag_17_NC_048813.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_2_NC_055423.1,3000,viral,viral,,0.9671859741210938,0.0113679280912455,p
dvf,frag_1_NC_031246.1,3000,viral,viral,,0.9999977350234984,0.0004909736384923,p
dvf,frag_1_NC_032971.1,3000,viral,non-viral,,0.1125396117568016,0.1824722411058237,p
dvf,frag_7_NC_055006.1,3000,viral,viral,,0.9999797940254213,0.0008308784651408,p
dvf,frag_2_NC_034385.1,3000,viral,viral,,0.9798921346664428,0.0093284991313543,p
dvf,frag_1_NC_027222.1,3000,viral,non-viral,,0.2596180438995361,0.1298247601782612,p
dvf,frag_12_NC_048119.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_5_NC_028833.1,3000,viral,viral,,0.9996970295906068,0.0023415665835788,p
dvf,frag_1_NC_001330.1,3000,viral,viral,,0.9856953620910645,0.008403202658811,p
dvf,frag_21_NC_019399.1,3000,viral,viral,,0.9881340265274048,0.0078555782158773,p
dvf,frag_2_NC_038531.1,3000,viral,non-viral,,0.4218142032623291,0.0914721655714177,p
dvf,frag_12_NC_049842.1,3000,viral,viral,,0.999646544456482,0.0024548681924616,p
dvf,frag_2_NC_049935.1,3000,viral,viral,,0.9999263882637024,0.0014540373139965,p
dvf,frag_35_NC_005336.1,3000,viral,non-viral,,2.249010867672041e-05,0.7430130674522245,p
dvf,frag_1_NC_049357.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_2_NC_043515.1,3000,viral,viral,,0.996931493282318,0.0053251756174937,p
dvf,frag_10_NC_019529.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_2_NC_009003.1,3000,viral,non-viral,,0.2905352711677551,0.1218369967520205,p
dvf,frag_2_NC_033792.1,3000,viral,non-viral,,0.4176182150840759,0.0922841604350781,p
dvf,frag_1_NC_038880.1,3000,viral,viral,,0.5865208506584167,0.0437721882317395,p
dvf,frag_4_NC_038275.1,3000,viral,viral,,0.9312962293624878,0.0154656696125084,p
dvf,frag_1_NC_035675.1,3000,viral,non-viral,,0.4902494549751282,0.069151748621497,p
dvf,frag_2_NC_033010.1,3000,viral,viral,,0.9303889870643616,0.0155412040184303,p
dvf,frag_25_NC_048190.1,3000,viral,viral,,0.9999996423721312,0.0002643704207266,p
dvf,frag_21_NC_023613.1,3000,viral,non-viral,,0.3370996713638305,0.1108467406903844,p
dvf,frag_1_NC_003399.1,3000,viral,viral,,0.9743998050689696,0.0100083087846514,p
dvf,frag_8_NC_031114.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_2_NC_044932.1,3000,viral,viral,,0.9776629209518432,0.0095739859506004,p
dvf,frag_11_NC_024123.1,3000,viral,viral,,0.996430277824402,0.0055328952337789,p
dvf,frag_8_NC_007047.1,3000,viral,viral,,0.987126648426056,0.0080066470277211,p
dvf,frag_2_NC_006554.1,3000,viral,non-viral,,0.2070913910865783,0.1447050381448749,p
dvf,frag_60_NC_023557.1,3000,viral,viral,,0.9397599101066588,0.0148047435606918,p
dvf,frag_2_NC_011109.1,3000,viral,viral,,0.5465654134750366,0.0494561522773623,p
dvf,frag_28_NC_005264.1,3000,viral,non-viral,,0.0690079927444458,0.2133658131278797,p
dvf,frag_12_NC_023595.2,3000,viral,viral,,1.0,0.0,p
dvf,frag_19_NC_048724.1,3000,viral,viral,,0.9989567995071412,0.0037011858901729,p
dvf,frag_1_NC_003602.1,3000,viral,viral,,0.6979576945304871,0.0332729058085958,p
dvf,frag_42_NC_006560.1,3000,viral,non-viral,,0.0003280855889897,0.5850139738650956,p
dvf,frag_4_NC_043109.1,3000,viral,viral,,0.9924843907356262,0.0068358637359317,p
dvf,frag_2_NC_043570.1,3000,viral,non-viral,,0.4889124035835266,0.0700392778910793,p
dvf,frag_2_NC_047840.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_2_NC_011086.1,3000,viral,non-viral,,0.2751141786575317,0.1259347382732834,p
dvf,frag_7_NC_018847.1,3000,viral,viral,,0.9997336864471436,0.0022471485761764,p
dvf,frag_5_NC_014373.1,3000,viral,non-viral,,0.4286507964134216,0.0894705038144875,p
dvf,frag_10_NC_042102.1,3000,viral,viral,,0.9999285340309144,0.001435153712516,p
dvf,frag_2_NC_039199.1,3000,viral,viral,,0.7804335355758667,0.0268147141022735,p
dvf,frag_1_NC_012532.1,3000,viral,viral,,0.7339752912521362,0.0302704131732003,p
dvf,frag_13_NC_022917.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_2_NC_051658.1,3000,viral,viral,,0.9999971389770508,0.0005098572399728,p
dvf,frag_3_NC_031101.1,3000,viral,viral,,0.9989150762557985,0.0037389530931339,p
dvf,frag_14_NC_051694.1,3000,viral,viral,,0.994315266609192,0.0063071228944784,p
dvf,frag_5_NC_028362.1,3000,viral,viral,,0.9596092104911804,0.0124254097741521,p
dvf,frag_2_NC_003510.1,3000,viral,non-viral,,0.32548987865448,0.1135093284991313,p
dvf,frag_2_NC_018505.1,3000,viral,viral,,0.9877972602844238,0.0078744618173578,p
dvf,frag_4_NC_027621.1,3000,viral,viral,,0.952145218849182,0.0133507062466953,p
dvf,frag_3_NC_030935.1,3000,viral,viral,,0.999758243560791,0.0021716141702545,p
dvf,frag_23_NC_019405.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_3_NC_034540.1,3000,viral,viral,,0.8275736570358276,0.023170179016542,p
dvf,frag_4_NC_041915.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_14_NC_011357.1,3000,viral,viral,,0.8926171064376831,0.0182793262330991,p
dvf,frag_3_NC_049380.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_10_NC_009818.1,3000,viral,viral,,0.9393151998519896,0.0148613943651333,p
dvf,frag_25_NC_010356.1,3000,viral,non-viral,,0.4642278552055359,0.0796510310446408,p
dvf,frag_1_NC_018461.1,3000,viral,viral,,0.8654435873031616,0.0204131732003927,p
dvf,frag_2_NC_024889.1,3000,viral,non-viral,,0.1733152568340301,0.1560729662361205,p
dvf,frag_8_NC_049459.1,3000,viral,viral,,0.6956136226654053,0.0334050910189591,p
dvf,frag_1_NC_011659.1,3000,viral,non-viral,,0.0870779752731323,0.1981456303346174,p
dvf,frag_11_NC_037057.1,3000,viral,viral,,0.9790647029876708,0.0094229171387567,p
dvf,frag_3_NC_034216.1,3000,viral,viral,,0.9997016787528992,0.0022849157791373,p
dvf,frag_5_NC_009540.1,3000,viral,viral,,0.9998260736465454,0.0020016617569302,p
dvf,frag_1_NC_038328.1,3000,viral,non-viral,,0.0002651889517437,0.5981569604955057,p
dvf,frag_5_NC_028105.1,3000,viral,non-viral,,0.0531382262706756,0.2303421708588262,p
dvf,frag_2_NC_040836.1,3000,viral,viral,,0.7479860782623291,0.0293262330991766,p
dvf,frag_1_NC_009744.1,3000,viral,viral,,0.9620504975318908,0.0120855049475035,p
dvf,frag_11_NC_022920.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_2_NC_040557.1,3000,viral,viral,,0.5679663419723511,0.0459626860034745,p
dvf,frag_9_NC_006938.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_8_NC_022977.1,3000,viral,viral,,0.9999994039535522,0.0003399048266485,p
dvf,frag_40_NC_024207.1,3000,viral,viral,,0.9999863505363464,0.0007742276606994,p
dvf,frag_13_NC_055889.1,3000,viral,viral,,0.9998094439506532,0.0020205453584107,p
dvf,frag_3_NC_031046.1,3000,viral,viral,,0.9990561008453368,0.0034745826724072,p
dvf,frag_7_NC_051694.1,3000,viral,viral,,0.9821112155914308,0.0090074779061862,p
dvf,frag_1_NC_032413.1,3000,viral,viral,,0.9030904173851012,0.0175050985723997,p
dvf,frag_10_NC_025427.1,3000,viral,non-viral,,0.0646557062864303,0.2174635546491427,p
dvf,frag_50_NC_055719.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_4_NC_055711.1,3000,viral,viral,,0.966148316860199,0.0115001133016088,p
dvf,frag_3_NC_014793.1,3000,viral,viral,,0.7142782807350159,0.0319132865020016,p
dvf,frag_2_NC_005062.1,3000,viral,viral,,0.5280800461769104,0.0528174333408867,p
dvf,frag_1_NC_028369.1,3000,viral,non-viral,,0.4439457952976227,0.0851461590754588,p
dvf,frag_6_NC_055821.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_1_NC_040614.1,3000,viral,non-viral,,0.36970254778862,0.1038031573381675,p
dvf,frag_11_NC_016158.1,3000,viral,viral,,0.9811557531356812,0.00915854671803,p
dvf,frag_40_NC_008030.1,3000,viral,non-viral,,0.0088429665192961,0.3525757232419367,p
dvf,frag_11_NC_019419.2,3000,viral,viral,,0.999992609024048,0.0006231588488556,p
dvf,frag_6_NC_019725.1,3000,viral,viral,,0.9999669194221495,0.0010574816829065,p
dvf,frag_11_NC_015933.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_2_NC_033001.1,3000,viral,viral,,0.8576496243476868,0.020979681244807,p
dvf,frag_28_NC_015287.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_6_NC_054927.1,3000,viral,viral,,0.9999996423721312,0.0002643704207266,p
dvf,frag_1_NC_028462.1,3000,viral,viral,,0.9273301362991332,0.0158244580406375,p
dvf,frag_4_NC_028362.1,3000,viral,viral,,0.8698720932006836,0.0201676863811466,p
dvf,frag_7_NC_011802.1,3000,viral,viral,,0.9969021677970886,0.0053440592189742,p
dvf,frag_1_NC_004108.1,3000,viral,viral,,0.9802927374839784,0.0092529647254324,p
dvf,frag_1_NC_032179.1,3000,viral,viral,,0.9064907431602478,0.0172596117531535,p
dvf,frag_9_NC_048167.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_1_NC_010306.1,3000,viral,viral,,0.9491696357727052,0.0137850290807462,p
dvf,frag_1_NC_032904.1,3000,viral,viral,,0.9043545722961426,0.0173917969635168,p
dvf,frag_11_NC_049448.1,3000,viral,non-viral,,0.2951159477233886,0.1205340282498678,p
dvf,frag_4_NC_041923.1,3000,viral,viral,,0.9999991059303284,0.0003965556310899,p
dvf,frag_14_NC_023727.1,3000,viral,viral,,0.999823808670044,0.0020016617569302,p
dvf,frag_1_NC_002552.1,3000,viral,non-viral,,0.1074315756559372,0.1853425485308558,p
dvf,frag_16_NC_042094.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_10_NC_048793.1,3000,viral,viral,,0.9953728914260864,0.0059861016693103,p
dvf,frag_11_NC_048062.1,3000,viral,viral,,0.9902368187904358,0.0073079537729435,p
dvf,frag_8_NC_041939.1,3000,viral,viral,,0.999997615814209,0.0004909736384923,p
dvf,frag_2_NC_006296.2,3000,viral,viral,,0.5525926351547241,0.0480776493692877,p
dvf,frag_10_NC_054778.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_12_NC_049942.1,3000,viral,viral,,0.688376784324646,0.0340471334692952,p
dvf,frag_3_NC_028487.1,3000,viral,viral,,0.9176780581474304,0.0164476168894931,p
dvf,frag_2_NC_034556.1,3000,viral,viral,,0.6193728446960449,0.0400710023415665,p
dvf,frag_1_NC_019932.1,3000,viral,non-viral,,0.3305691480636596,0.1123385452073419,p
dvf,frag_40_NC_054945.1,3000,viral,viral,,0.9998526573181152,0.0019072437495279,p
dvf,frag_16_NC_055771.1,3000,viral,viral,,0.999814510345459,0.0020016617569302,p
dvf,frag_2_NC_001449.1,3000,viral,non-viral,,0.2288522124290466,0.1378502908074628,p
dvf,frag_2_NC_001809.1,3000,viral,non-viral,,0.1749476194381714,0.1553553893798625,p
dvf,frag_7_NC_041897.1,3000,viral,viral,,0.9928064346313475,0.0067792129314902,p
dvf,frag_6_NC_031274.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_5_NC_031269.1,3000,viral,viral,,0.7540979385375977,0.029024095475489,p
dvf,frag_1_NC_004016.1,3000,viral,viral,,0.5495600700378418,0.0488707606314676,p
dvf,frag_1_NC_018629.1,3000,viral,viral,,0.8893097639083862,0.0185436966538258,p
dvf,frag_3_NC_039223.1,3000,viral,viral,,0.9781373739242554,0.0095362187476395,p
dvf,frag_48_NC_028820.1,3000,viral,viral,,0.9982250928878784,0.0044376463479114,p
dvf,frag_15_NC_042045.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_1_NC_033000.1,3000,viral,non-viral,,0.2398848682641983,0.1350366341868721,p
dvf,frag_11_NC_054453.1,3000,viral,viral,,0.9777995347976683,0.00955510234912,p
dvf,frag_7_NC_016158.1,3000,viral,viral,,0.969462513923645,0.0109336052571946,p
dvf,frag_6_NC_047828.1,3000,viral,viral,,0.9899905920028688,0.0074023717803459,p
dvf,frag_1_NC_001948.1,3000,viral,non-viral,,0.2097843289375305,0.1438930432812146,p
dvf,frag_15_NC_047731.1,3000,viral,viral,,0.9999994039535522,0.0003399048266485,p
dvf,frag_4_NC_028685.1,3000,viral,viral,,0.9995195865631104,0.002908074627993,p
dvf,frag_1_NC_009758.1,3000,viral,viral,,0.9988099336624146,0.0038900219049777,p
dvf,frag_2_NC_034833.1,3000,viral,viral,,0.9954181909561156,0.0059861016693103,p
dvf,frag_22_NC_048207.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_8_NC_042096.1,3000,viral,viral,,0.999990463256836,0.0006609260518166,p
dvf,frag_21_NC_048851.1,3000,viral,viral,,0.9992859363555908,0.0031157942442782,p
dvf,frag_2_NC_032878.1,3000,viral,viral,,0.6834908127784729,0.0345003399048266,p
dvf,frag_3_NC_025967.1,3000,viral,viral,,0.5502031445503235,0.0487385754211043,p
dvf,frag_5_NC_007967.1,3000,viral,viral,,0.9999900460243224,0.0006609260518166,p
dvf,frag_4_NC_027375.1,3000,viral,viral,,0.9999997615814208,0.0002643704207266,p
dvf,frag_3_NC_035464.1,3000,viral,viral,,0.9999197721481324,0.0015106881184379,p
dvf,frag_3_NC_055032.1,3000,viral,viral,,0.963618814945221,0.0118022509252964,p
dvf,frag_9_NC_054637.1,3000,viral,viral,,0.9364787340164183,0.0150124631769771,p
dvf,frag_32_NC_023574.1,3000,viral,viral,,0.9999985098838806,0.0004343228340509,p
dvf,frag_3_NC_048072.1,3000,viral,viral,,0.5009593963623047,0.0614472392174635,p
dvf,frag_2_NC_012799.1,3000,viral,viral,,0.5809464454650879,0.0443575798776342,p
dvf,frag_1_NC_049975.1,3000,viral,viral,,0.9999865889549256,0.0007742276606994,p
dvf,frag_1_NC_033151.1,3000,viral,viral,,0.5920368432998657,0.043432283405091,p
dvf,frag_1_NC_004616.1,3000,viral,viral,,0.9661868810653688,0.0115001133016088,p
dvf,frag_5_NC_034440.1,3000,viral,viral,,0.9957607984542848,0.0058350328574665,p
dvf,frag_1_NC_038319.1,3000,viral,viral,,0.9957996606826782,0.0058350328574665,p
dvf,frag_104_NC_041917.1,3000,viral,viral,,0.9999997615814208,0.0002643704207266,p
dvf,frag_3_NC_032929.1,3000,viral,non-viral,,0.2572849988937378,0.1305801042374801,p
dvf,frag_8_NC_049812.1,3000,viral,viral,,0.9881875514984132,0.0078555782158773,p
dvf,frag_23_NC_055742.1,3000,viral,viral,,0.9999659657478333,0.0010574816829065,p
dvf,frag_1_NC_020902.1,3000,viral,non-viral,,0.0909336954355239,0.1953886245184681,p
dvf,frag_2_NC_043550.1,3000,viral,viral,,0.6968733668327332,0.0333484402145177,p
dvf,frag_5_NC_006432.1,3000,viral,viral,,0.8748645782470703,0.0198088979530175,p
dvf,frag_2_NC_048097.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_12_NC_048002.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_6_NC_021061.1,3000,viral,viral,,0.9963528513908386,0.0056461968426618,p
dvf,frag_2_NC_003397.1,3000,viral,viral,,0.8309925198554993,0.0229246921972958,p
dvf,frag_10_NC_023587.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_1_NC_055425.1,3000,viral,viral,,0.9624029397964478,0.0120288541430621,p
dvf,frag_3_NC_002670.1,3000,viral,viral,,0.5153785943984985,0.0557066243673993,p
dvf,frag_1_NC_001449.1,3000,viral,viral,,0.5191329717636108,0.0547246770904146,p
dvf,frag_36_NC_013650.1,3000,viral,viral,,0.9999995827674866,0.0002832540222071,p
dvf,frag_13_NC_048801.1,3000,viral,viral,,0.9995349645614624,0.0028325402220711,p
dvf,frag_1_NC_038787.1,3000,viral,viral,,0.9642707109451294,0.0116700657149331,p
dvf,frag_6_NC_025445.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_2_NC_034971.1,3000,viral,non-viral,,0.0096697388216853,0.3466651559785482,p
dvf,frag_1_NC_029064.1,3000,viral,viral,,0.9999845623970032,0.0008119948636603,p
dvf,frag_2_NC_031750.1,3000,viral,non-viral,,0.0606271550059318,0.2222599894251831,p
dvf,frag_1_NC_010944.1,3000,viral,viral,,0.9664156436920166,0.0114812297001284,p
dvf,frag_23_NC_054939.1,3000,viral,viral,,0.9996345043182372,0.0025304025983835,p
dvf,frag_1_NC_053246.1,3000,viral,viral,,0.9996970891952516,0.0023415665835788,p
dvf,frag_2_NC_021805.1,3000,viral,viral,,0.7580909729003906,0.0288163758592038,p
dvf,frag_8_NC_011142.1,3000,viral,viral,,0.8887931108474731,0.0186003474582672,p
dvf,frag_1_NC_017685.1,3000,viral,viral,,0.8431957364082336,0.0219993957247526,p
dvf,frag_1_NC_028777.1,3000,viral,viral,,0.9958996772766112,0.0058161492559861,p
dvf,frag_6_NC_041847.1,3000,viral,viral,,0.999468207359314,0.0029458418309539,p
dvf,frag_3_NC_054643.1,3000,viral,viral,,0.6376829147338867,0.0383148274038824,p
dvf,frag_16_NC_019726.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_3_NC_038302.1,3000,viral,viral,,0.8548609018325806,0.0211685172596117,p
dvf,frag_18_NC_024142.2,3000,viral,viral,,1.0,0.0,p
dvf,frag_10_NC_048038.1,3000,viral,viral,,0.9998612403869628,0.0018883601480474,p
dvf,frag_2_NC_009759.1,3000,viral,viral,,0.7238801717758179,0.0311201752398217,p
dvf,frag_5_NC_037057.1,3000,viral,viral,,0.8425803184509277,0.022018279326233,p
dvf,frag_11_NC_016656.1,3000,viral,viral,,0.9998699426651,0.0018128257421255,p
dvf,frag_1_NC_026019.1,3000,viral,viral,,0.6971964836120605,0.0333106730115567,p
dvf,frag_11_NC_049977.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_36_NC_002794.1,3000,viral,non-viral,,0.1061384975910186,0.18630561220636,p
dvf,frag_16_NC_024148.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_6_NC_049850.1,3000,viral,viral,,0.999975562095642,0.0008497620666213,p
dvf,frag_8_NC_041860.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_28_NC_002686.2,3000,viral,viral,,0.9948899745941162,0.0061182868796736,p
dvf,frag_1_NC_040800.1,3000,viral,viral,,0.7735968828201294,0.0274756401540901,p
dvf,frag_2_NC_014143.1,3000,viral,viral,,0.942515194416046,0.0145214895384847,p
dvf,frag_6_NC_055538.1,3000,viral,viral,,0.7590035796165466,0.0287974922577233,p
dvf,frag_13_NC_044957.1,3000,viral,non-viral,,0.0215162858366966,0.2897499811163985,p
dvf,frag_1_NC_042330.1,3000,viral,viral,,0.9999997615814208,0.0002643704207266,p
dvf,frag_5_NC_055781.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_9_NC_055022.1,3000,viral,viral,,0.9998761415481568,0.0017750585391645,p
dvf,frag_2_NC_055188.1,3000,viral,non-viral,,0.4874086380004883,0.0705302515295717,p
dvf,frag_6_NC_038297.1,3000,viral,non-viral,,0.1826455295085907,0.1529194047888813,p
dvf,frag_6_AC_000020.1,3000,viral,non-viral,,0.0230446234345436,0.2850668479492408,p
dvf,frag_7_NC_031112.1,3000,viral,viral,,0.999990940093994,0.0006231588488556,p
dvf,frag_1_NC_003791.1,3000,viral,non-viral,,0.0550146661698818,0.2283405091018959,p
dvf,frag_2_NC_028972.1,3000,viral,viral,,0.797519326210022,0.0255306292016013,p
dvf,frag_1_NC_010251.1,3000,viral,non-viral,,0.4273409843444824,0.0898481758440969,p
dvf,frag_2_NC_033819.1,3000,viral,non-viral,,0.4979618191719055,0.0648840546869098,p
dvf,frag_14_NC_020490.2,3000,viral,viral,,0.9999904036521912,0.0006609260518166,p
dvf,frag_3_NC_019932.1,3000,viral,viral,,0.8708760738372803,0.0200921519752247,p
dvf,frag_7_NC_021860.1,3000,viral,viral,,0.9999998211860656,0.0002643704207266,p
dvf,frag_17_NC_042056.1,3000,viral,viral,,0.9967372417449952,0.0054195936248961,p
dvf,frag_1_NC_005082.1,3000,viral,viral,,0.5448894500732422,0.0497582899010499,p
dvf,frag_41_NC_016562.1,3000,viral,viral,,0.9999600052833556,0.0010574816829065,p
dvf,frag_1_NC_055207.1,3000,viral,viral,,0.8172310590744019,0.0239444066772414,p
dvf,frag_29_NC_047722.1,3000,viral,viral,,0.9999886751174928,0.000679809653297,p
dvf,frag_46_NC_015284.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_2_NC_040462.1,3000,viral,viral,,0.9994906187057496,0.0029458418309539,p
dvf,frag_13_NC_026608.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_2_NC_055826.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_4_NC_001867.1,3000,viral,viral,,0.6805595755577087,0.0347835939270337,p
dvf,frag_3_NC_033460.1,3000,viral,non-viral,,0.3299816250801086,0.1124707304177052,p
dvf,frag_2_NC_007046.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_1_NC_023485.1,3000,viral,viral,,0.9984397888183594,0.0042676939345872,p
dvf,frag_3_NC_024120.1,3000,viral,non-viral,,0.1863239109516143,0.1517108542941309,p
dvf,frag_2_NC_055012.1,3000,viral,viral,,0.9999839663505554,0.0008308784651408,p
dvf,frag_10_NC_023553.1,3000,viral,viral,,0.9996452331542968,0.0024548681924616,p
dvf,frag_10_NC_004456.1,3000,viral,viral,,0.7077933549880981,0.0325175617493768,p
dvf,frag_19_NC_047728.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_66_NC_007346.1,3000,viral,viral,,0.6946561336517334,0.0334995090263615,p
dvf,frag_1_NC_033819.1,3000,viral,viral,,0.6248466968536377,0.0396933303119571,p
dvf,frag_3_NC_023703.1,3000,viral,non-viral,,0.4951918721199035,0.0667724148349573,p
dvf,frag_1_NC_001511.1,3000,viral,non-viral,,0.2313679605722427,0.1371515975526852,p
dvf,frag_11_NC_015208.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_6_NC_016565.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_4_NC_008000.1,3000,viral,viral,,0.6085278987884521,0.0413739708437193,p
dvf,frag_7_NC_020862.2,3000,viral,viral,,1.0,0.0,p
dvf,frag_1_NC_020854.1,3000,viral,viral,,0.9961377382278442,0.0057028476471032,p
dvf,frag_21_NC_052964.1,3000,viral,viral,,0.9999934434890748,0.0005853916458947,p
dvf,frag_1_NC_055112.1,3000,viral,viral,,0.6462358236312866,0.0374461817357806,p
dvf,frag_3_NC_021342.2,3000,viral,viral,,0.9999980330467224,0.0004532064355313,p
dvf,frag_2_NC_022892.1,3000,viral,viral,,0.7760726809501648,0.0272112697333635,p
dvf,frag_2_NC_040841.1,3000,viral,non-viral,,0.3186134099960327,0.1147556461968426,p
dvf,frag_30_NC_055230.1,3000,viral,non-viral,,0.4176383018493652,0.0922841604350781,p
dvf,frag_11_NC_006623.1,3000,viral,non-viral,,0.0501640066504478,0.2342321927638039,p
dvf,frag_32_NC_017969.1,3000,viral,viral,,0.9999147057533264,0.0015295717199184,p
dvf,frag_6_NC_047874.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_51_NC_008291.1,3000,viral,viral,,0.5710736513137817,0.0455661303723846,p
dvf,frag_9_NC_031096.1,3000,viral,viral,,1.0,0.0,p
dvf,frag_2_NC_030660.1,3000,viral,viral,,0.999282956123352,0.0031157942442782,p
dvf,frag_3_NC_028833.1,3000,viral,viral,,0.9407014846801758,0.0147669763577309,p
dvf,frag_7_NC_021558.1,3000,viral,viral,,0.9988569021224976,0.0037767202960948,p
dvf,frag_11_NC_028978.1,3000,viral,viral,,0.99116712808609,0.0071946521640607,p
dvf,frag_12_NC_022766.1,3000,viral,viral,,0.9999327659606934,0.0013596193065941,p
dvf,frag_1_NC_018484.1,3000,viral,viral,,0.9984579086303712,0.0042676939345872,p
dvf,frag_13_NC_048178.1,3000,viral,viral,,0.9999698400497437,0.0010197144799456,p
dvf,frag_41_NC_026924.1,3000,viral,viral,,0.9999995827674866,0.0002832540222071,p
dvf,frag_13_NC_025460.1,3000,viral,viral,,0.9993692636489868,0.0030402598383563,p
dvf,frag_1_NC_006551.1,3000,viral,viral,,0.9576966762542723,0.0126897801948787,p
dvf,frag_1_NC_033107.1,3000,viral,non-viral,,0.1851570308208465,0.1520885263237404,p
dvf,frag_3_NC_031236.1,3000,viral,viral,,0.9745618104934692,0.0099894251831709,p
dvf,frag_13_NC_021802.1,3000,viral,viral,,0.9989798069000244,0.0036823022886924,p
dvf,frag_6_NC_003085.1,3000,viral,viral,,0.95769202709198,0.0126897801948787,p
dvf,frag_1_NC_014360.1,3000,viral,non-viral,,0.2373319268226623,0.1357353274416496,p
dvf,frag_2_NC_001867.1,3000,viral,non-viral,,0.1275980174541473,0.174843266107712,p
dvf,frag_8_NC_029316.1,3000,viral,viral,,0.9999995827674866,0.0002832540222071,p
dvf,frag_4_NC_028246.1,3000,viral,non-viral,,0.37482351064682,0.1025379560389757,p
